IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_core_products,has_kredit,has_deposit,prima_placu,avg_txn_per_month,txn_amount_std,months_active,txn_trend,avg_balance,balance_trend,balance_min,has_contact,n_contacts,churned
RBH8UQ7JS0XM,P1,18,9.574264202600958,3,0,0,0,2.2857142857142856,366.5896645297027,7.0,-0.1034482758620689,1747.5320833333333,90.57283333333334,247.46,0,0.0,0
1SWDHLX418QS,P1,72,8.511978097193703,3,1,0,0,1.1666666666666667,0.9145829130056548,6.0,-0.0133333333333333,-314.6961111111111,26.524083333333337,-865.19,0,0.0,0
0YEELY0S55PQ,P1,45,4.405201916495551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
R140BASV06UY,P1,74,9.32785763175907,3,1,0,1,5.111111111111111,278.24155053844606,9.0,0.15,625.8374647887324,-151.80891666666668,0.0,0,0.0,0
1W3C7XEPVVCW,P1,65,9.390828199863108,4,0,0,1,23.22222222222222,113.59767322657098,9.0,0.8333333333333334,521.2533838383838,-3.472416666666668,0.3,0,0.0,0
IWF0SRBMCF7M,P1,38,9.316906228610542,0,0,0,0,0.0,0.0,0.0,0.0,1.46,0.0,1.46,0,0.0,0
QTW6OOSWNZDX,P1,53,18.924024640657084,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
F1EMJS26BPKB,P1,49,1.2402464065708418,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
YZK1VZFMTH4S,P1,32,9.097878165639973,2,0,0,0,1.0,0.0,7.0,0.0,431.42761904761903,-0.5217499999999954,429.07,0,0.0,0
23OQ9SW6AFXM,P1,45,7.170431211498974,0,0,0,0,4.666666666666667,10.923435517085958,9.0,-0.05,0.0,0.0,0.0,0,0.0,0
P023W4A6TDNR,P1,77,25.46748802190281,2,0,0,1,3.7777777777777777,358.12454817783123,9.0,-0.0166666666666666,5882.516,196.64683333333332,4580.43,0,0.0,0
YERTSK4TZDHT,P1,82,28.279260780287476,2,0,0,1,18.11111111111111,343.420949046829,9.0,2.6166666666666667,706.9278676470589,53.867,2.99,0,0.0,0
UFS4CKUED2RN,P1,30,14.715947980835043,4,1,0,1,79.66666666666667,106.13748130729164,9.0,-3.0666666666666678,-973.7692405063292,-31.90908333333333,-10011.78,0,0.0,0
UTK04278AFRD,P1,52,12.035592060232718,0,0,0,0,5.0,33.262665710858286,8.0,-0.0339702760084925,0.0,0.0,0.0,0,0.0,0
H526QY6JXQ8Y,P1,58,1.4182067077344285,3,0,1,0,3.0,25641.22127564884,2.0,-4.0,31457.724411764702,0.0,0.0,0,0.0,0
BX9GSH9M0U3M,P1,49,23.30458590006845,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
U11UH7GDTNDH,P1,72,9.182751540041068,2,0,0,0,1.0,665.2123248106577,5.0,0.0,122.96761904761904,-4.419833333333333,4.24,0,0.0,0
IQW6D2CDMBG3,P1,64,22.190280629705683,3,1,0,1,8.666666666666666,1307.6343676350548,9.0,0.3666666666666666,13446.768636363637,-541.3004166666667,-19403.0,0,0.0,0
OHKRU0NAM7QR,P1,54,18.924024640657084,0,0,0,0,1.4444444444444444,96.07689228305227,9.0,0.0499999999999999,0.0,0.0,0.0,0,0.0,0
55I8GI1UG0HQ,P1,70,18.924024640657084,0,0,0,0,1.5,91.5977702520728,8.0,-0.1704260651629072,0.0,0.0,0.0,0,0.0,0
4IXV4K4HL7GE,P1,74,1.8507871321013003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
GQ4FDVYPGOC5,P1,33,7.408624229979466,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RTQ6KDEQBNHT,P1,64,6.102669404517454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
SX7M9K5G094S,P1,58,1.749486652977413,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
ZGZL97BLJKXO,P1,81,25.281314168377826,2,0,0,1,16.666666666666668,62.81852520748833,9.0,-1.0666666666666669,1904.2606857142855,68.91000000000003,1525.52,0,0.0,0
BTDPMQW8RQUY,P1,80,25.46748802190281,3,0,0,1,2.0,51.632313254182414,7.0,-0.0628742514970059,551.8671698113208,14.160499999999995,20.37,0,0.0,0
62QKK0D25DH3,P1,39,15.170431211498974,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
07PN4HJZHLDN,P1,41,13.464750171115677,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VCGW66PTBUKN,P1,83,17.806981519507186,0,0,0,0,23.0,11.992418727156023,9.0,0.1833333333333333,0.0,0.0,0.0,0,0.0,0
CA41XPDYB2UR,P1,61,24.68720054757016,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RQ15WDDUVXB1,P1,63,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OQAFV0I6SSUU,P1,51,3.46611909650924,2,1,0,0,1.0,0.5929755475565579,5.0,0.0,-579.7782352941176,39.7375,-761.21,0,0.0,0
SUELON3YRB40,P1,46,9.286789869952088,0,0,0,0,0.0,0.0,0.0,0.0,38.41,0.0,38.41,0,0.0,0
7WJ42T6W1M4Q,P1,56,8.900752908966462,0,0,0,0,13.77777777777778,126.74893615049884,9.0,0.5166666666666667,0.0,0.0,0.0,0,0.0,0
Q95LMFLMV2OV,P1,56,24.36139630390144,2,0,0,1,23.88888888888889,207.73323371813493,9.0,3.733333333333333,1941.7440609137057,522.79175,179.94,0,0.0,0
9VCFV73LLH6T,P1,62,3.4989733059548254,0,0,0,0,19.666666666666668,69.83724378738718,9.0,1.3333333333333333,0.0,0.0,0.0,0,0.0,0
QITQVTDYJ7U5,P1,36,2.130047912388775,1,0,0,0,19.33333333333333,5.748647098424848,9.0,0.7166666666666668,22.976068965517243,-2.0035833333333333,0.65,0,0.0,0
TH3XG26YN4CX,P1,71,29.01574264202601,2,0,0,1,18.444444444444443,11624.433261639204,9.0,1.1166666666666667,35446.07461538462,-4680.491333333335,225.97,0,0.0,0
2H39WAMMBTMK,P1,72,9.371663244353185,4,0,1,1,2.0,1762.8243873736492,9.0,0.05,1884.0934,-334.9059166666666,0.0,0,0.0,0
WJ89NB0ZC73Q,P1,36,30.324435318275157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
E0NFMKWMGON2,P1,45,9.05681040383299,0,0,0,0,2.0,10.049536812784714,6.0,-0.1142857142857142,0.0,0.0,0.0,0,0.0,0
QCX591EBLARW,P1,64,25.371663244353183,2,0,0,1,11.0,259.1518834229326,9.0,-0.4,22840.53088235294,-622.9209999999999,19909.88,0,0.0,0
F5ISWQRO14R9,P1,71,9.404517453798768,1,0,0,0,1.4,4.197262713449598,5.0,0.1193181818181818,2.671904761904762,-0.1462499999999999,-3.11,0,0.0,0
CILJR3GSLK75,P1,60,6.250513347022587,1,0,1,0,2.0,5507.435515559851,1.0,0.0,3655.573636363636,-1200.0,0.0,0,0.0,0
PVY8FOG66RH7,P1,69,1.9575633127994525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
7LUI0V86T222,P1,54,2.4476386036960984,1,0,0,0,38.888888888888886,6.820464069220299,9.0,-1.8833333333333333,0.0,0.0,0.0,0,0.0,0
IJAH7N0NYPYZ,P1,18,6.299794661190965,2,0,0,0,0.0,0.0,0.0,0.0,5323.789999999999,0.8470833333333909,5321.65,0,0.0,0
1DQNZCY94PR9,P1,68,9.42094455852156,2,0,0,0,10.666666666666666,1674.292008816329,9.0,-0.0833333333333332,6613.813229166666,-236.17350000000005,610.7,0,0.0,0
Z6EIDCHTRD0H,P1,60,26.77344284736482,2,0,0,1,2.111111111111111,14.304940115075857,9.0,-0.0166666666666666,39.74595238095238,-7.484166666666666,5.59,0,0.0,0
B4KNCXTUTTHX,P1,47,18.11088295687885,2,0,0,1,14.375,243.1186192353156,8.0,-0.0855855855855855,524.1073484848484,76.00733333333334,3.9,0,0.0,0
VPINF817OIT4,P1,67,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4XP3LWONUF9W,P1,59,26.746064339493497,2,0,0,1,3.4444444444444446,559.6417816649873,9.0,0.0166666666666666,1786.268775510204,47.58883333333333,36.55,0,0.0,0
XUUUZGZDCLC7,P1,53,4.331279945242985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
9XK4PJ1FQOFJ,P1,52,16.136892539356605,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Y7A1PK2GBKHM,P1,59,26.576317590691307,2,0,0,0,1.6666666666666667,14.085050264460577,9.0,0.05,267.20512820512823,26.923916666666667,0.0,0,0.0,0
CYXKSXEPXRT9,P1,56,18.924024640657084,0,0,0,0,1.0,282.842712474619,2.0,0.0,0.0,0.0,0.0,0,0.0,0
HNMVFBEQYNMB,P1,51,9.30321697467488,2,0,0,0,81.44444444444444,234.69273794708437,9.0,0.0833333333333333,44.58992682926829,-7.987999999999999,-1186.87,1,2.0,0
41KDD403G380,P1,67,16.249144421629023,1,1,0,0,1.0,0.0,1.0,0.0,-7027.540625,107.60533333333336,-7483.08,0,0.0,0
PONT3MC526X3,P1,72,25.371663244353183,2,0,0,1,10.88888888888889,260.1881634271375,9.0,-0.15,6383.118601398601,358.20158333333336,0.0,0,0.0,0
4SK785UWAYEW,P1,62,26.77344284736482,5,0,1,0,0.0,0.0,0.0,0.0,26.21210526315789,0.4155833333333331,0.01,0,0.0,0
0R9O3CG2LIZ7,P1,54,12.41615331964408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DUYEX8J7OUIM,P1,39,13.431895961670088,3,0,0,0,14.444444444444445,439.9654133574582,9.0,2.216666666666667,4441.110372670808,-119.317,0.47,0,0.0,0
0NOMV3LPXN6J,P1,54,26.77344284736482,2,0,0,0,0.0,0.0,0.0,0.0,1.52,0.0,1.52,0,0.0,0
78THM0E4147M,P1,63,1.0896646132785763,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
UZJ9PWUKFYM4,P1,50,12.279260780287474,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
732PPLJ1G0V9,P1,42,4.424366872005476,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2NITC7E78K27,P1,69,31.627652292950035,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
TG8W201L38H2,P1,61,33.27310061601643,11,0,1,0,1.6666666666666667,11633.813594910313,3.0,0.0714285714285714,11911.617272727271,-2128.795916666667,0.0,0,0.0,0
75T5URLCDEVU,P1,57,17.34428473648186,4,0,0,0,1.0,0.0,1.0,0.0,0.605,0.0,0.0,0,0.0,0
K8ML36WY36P1,P1,61,23.761806981519506,0,0,0,0,2.4444444444444446,157.11659427212325,9.0,-0.2,0.0,0.0,0.0,0,0.0,0
A4AS7OK3G1JV,P1,64,7.381245722108145,0,0,0,0,13.88888888888889,51.19364871796172,9.0,-0.4166666666666667,0.0,0.0,0.0,0,0.0,0
H6V5EYJS2JMN,P1,51,4.438056125941136,0,0,0,0,1.3333333333333333,116.4500152881315,9.0,0.0666666666666666,0.0,0.0,0.0,0,0.0,0
CBU52S111JO2,P1,60,14.338124572210814,0,0,0,0,5.4,61.32359136910164,5.0,-1.6,0.0,0.0,0.0,0,0.0,0
5H3JLGR1LAYH,P1,46,9.371663244353185,4,1,0,1,69.66666666666667,213.595895787047,9.0,-1.3333333333333333,-2240.401464019851,-55.380499999999984,-21890.08,0,0.0,0
Z1LBXQMQIFF2,P1,59,26.809034907597532,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MVYL16FPBJ8X,P1,44,14.811772758384668,0,0,0,0,19.55555555555556,252.4019114302868,9.0,-0.0666666666666666,0.0,0.0,0.0,0,0.0,0
EDYPM5B0XKMU,P1,75,1.4702258726899384,0,0,0,0,10.444444444444445,31.34254457078407,9.0,0.0166666666666666,0.0,0.0,0.0,0,0.0,0
IAKDRGVF94ZI,P1,45,9.155373032169749,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
YI2MYIBSEMRP,P1,68,28.268309377138944,2,0,0,1,3.555555555555556,34.30801239383189,9.0,0.05,29.52386363636364,-0.2739166666666667,-0.5,0,0.0,0
6HJ3ACK3JW51,P1,78,29.127994524298423,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
A1FSIXQ1489Y,P1,14,12.24914442162902,2,0,0,0,0.0,0.0,0.0,0.0,0.4499999999999999,0.0,0.45,0,0.0,0
25A3R1SXOU4M,P1,49,15.066392881587952,0,0,0,0,8.833333333333334,122.14889602388904,6.0,1.5437499999999995,0.0,0.0,0.0,0,0.0,0
DMU3S0LC4F8Z,P1,60,18.924024640657084,0,0,0,0,6.0,106.02098150352896,8.0,-0.8571428571428571,0.0,0.0,0.0,1,1.0,0
2GNJ2MDU2CQG,P1,48,13.404517453798768,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
HEB4KHU7EIAE,P1,88,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BVR57VN8C8KU,P1,65,18.924024640657084,0,0,0,0,3.0,139.67402016420917,9.0,0.2166666666666666,0.0,0.0,0.0,0,0.0,0
SFKW797V2KUU,P1,55,17.645448323066393,0,0,0,0,4.0,88.64052604279183,2.0,0.0,0.0,0.0,0.0,0,0.0,0
ZPJ780E9QRIM,P1,78,28.670773442847366,2,0,0,1,2.6666666666666665,332.8124648019305,9.0,-0.2499999999999999,211.8853333333333,-11.360166666666666,2.89,0,0.0,0
G34SY6K1Q21V,P1,84,26.746064339493497,5,0,1,1,51.77777777777778,58.733912503049815,9.0,2.2,792.2021532846716,-3.1736666666666715,58.72,0,0.0,0
YZ73CGD5F797,P1,70,28.750171115674195,2,0,0,1,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0.0,0
YSQ65ONT24DS,P1,47,11.137577002053389,0,0,0,0,1.3333333333333333,159.85789143656768,9.0,0.0333333333333333,0.0,0.0,0.0,0,0.0,0
I4AYGCB0FET9,P1,73,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0
7FY1AR2TG2JI,P1,89,26.57905544147844,2,0,0,1,1.875,1277.086789646096,8.0,-0.1309523809523809,4149.099333333334,-69.97541666666666,1618.48,0,0.0,0
LJLO6YRL91HG,P1,81,13.949349760438055,0,0,0,0,2.333333333333333,27.48060337592248,3.0,0.5,0.0,0.0,0.0,0,0.0,0
FP1Q03BT8RTD,P1,47,7.162217659137577,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6GI2BPSZY0Z4,P1,94,28.76386036960985,3,1,0,1,2.555555555555556,271.42635741578226,9.0,-0.15,258.6011940298507,-22.40833333333332,-741.27,0,0.0,0
5C3FVMCNE12A,P1,69,27.38398357289528,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XA9SWA0SLT79,P1,49,7.438740588637919,0,0,0,0,7.444444444444445,92.8827309144479,9.0,-0.3999999999999999,0.0,0.0,0.0,0,0.0,0
1XDA9NWUCZV5,P1,53,7.225188227241615,0,0,0,0,18.25,40.37046177660489,4.0,2.9,0.0,0.0,0.0,0,0.0,0
HHS1TPFPF9SM,P1,64,21.71389459274469,4,0,1,1,5.777777777777778,6455.846574284687,9.0,-0.1,6784.239113924051,2628.032416666668,0.0,0,0.0,0
6XV2EGG2W5MP,P1,37,4.402464065708419,1,1,0,0,1.375,89.59847358683578,8.0,-0.0776942355889724,-2394.875555555556,181.74316666666667,-3176.77,1,1.0,0
HIZB6SMJWRIB,P1,83,28.856947296372347,2,0,0,1,3.333333333333333,304.38683184036734,9.0,0.1,246.38289473684208,12.483666666666666,0.15,0,0.0,0
5976R9GVCSJH,P1,41,17.530458590006845,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BP9SVYUGO24C,P1,59,16.772073921971252,0,0,0,0,1.5,86.82953976998074,4.0,0.1538461538461538,0.0,0.0,0.0,0,0.0,0
8WO3ECNT9E49,P1,41,8.985626283367557,4,1,0,1,20.11111111111111,100.36513667879142,9.0,-0.1166666666666666,257.7825974025974,16.007333333333335,-3000.0,1,2.0,0
73YDAIFDCEUN,P1,68,16.331279945242983,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OKXK3PZL10TS,P1,26,0.1724845995893223,1,0,0,0,10.333333333333334,403.7233164065739,3.0,4.0,11651.780869565218,2234.2975,3499.7,0,0.0,0
IGR2593HJKHV,P1,54,18.924024640657084,0,0,0,0,7.222222222222222,106.22668890500708,9.0,0.6833333333333333,0.0,0.0,0.0,0,0.0,0
M0ZW2T7KV7QH,P1,70,26.77344284736482,2,0,0,1,3.111111111111111,31.612799503687075,9.0,-0.0999999999999999,100.38627906976744,-8.333333333444178e-05,53.24,0,0.0,0
OT9V07YK7B7H,P1,34,12.895277207392198,5,1,0,1,36.44444444444444,167.61493664733248,9.0,4.8,-834.9137499999999,183.3755833333333,-7907.29,1,2.0,0
UF83XDNWWT02,P1,58,21.45927446954141,3,1,0,1,30.88888888888889,118.88962617305148,9.0,-1.4333333333333336,669.6272103004293,-47.2685,-640.76,0,0.0,0
XJTIOOCXW5SI,P1,86,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VDRWTB4YDSCS,P1,41,1.1909650924024642,0,0,0,0,3.0,113.78771870257454,8.0,0.6428571428571429,0.0,0.0,0.0,0,0.0,0
8561L2PGGK8I,P1,58,22.38740588637919,0,0,0,0,14.333333333333334,21.908162697993912,3.0,8.5,0.0,0.0,0.0,0,0.0,0
4ZFXQTSQKHHX,P1,51,23.761806981519506,2,0,0,0,1.375,149.62987671402576,8.0,-0.1547619047619047,343.70444444444445,71.065,-4.73,0,0.0,0
3JN572SUE8GA,P1,59,28.32032854209445,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VPYRAY7P6A4V,P1,68,3.463381245722108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
14U2AMBG2UY4,P1,56,16.919917864476385,0,0,0,0,2.0,169.05393232141432,2.0,0.0,0.0,0.0,0.0,0,0.0,0
DH1H4XCCNB9N,P1,71,26.77344284736482,2,0,0,1,4.777777777777778,455.1082871044436,9.0,0.0833333333333333,24035.77396551724,582.6598333333332,21544.26,0,0.0,0
EBHRILROJF3E,P1,58,18.924024640657084,0,0,0,0,1.3333333333333333,120.33727853853355,9.0,-0.0333333333333333,0.0,0.0,0.0,0,0.0,0
8ZSOK8WNDS4G,P1,56,18.924024640657084,0,0,0,0,1.25,78.35106182362107,8.0,0.0476190476190476,0.0,0.0,0.0,0,0.0,0
7AIF9P4EU1VR,P1,63,8.657084188911705,0,0,0,0,2.0,70.71067811865476,1.0,0.0,0.0,0.0,0.0,0,0.0,0
1AKZ4BRMFXIK,P1,77,7.701574264202601,0,0,0,0,1.0,4.409585518440985,9.0,0.0,0.0,0.0,0.0,0,0.0,0
6HQ42MBL5GY4,P1,104,25.582477754962355,2,0,0,0,1.0,0.0,1.0,0.0,3617.384,0.0570000000000239,3617.24,0,0.0,0
AV8WXWMB69NN,P1,46,24.802190280629706,4,0,0,0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0,0.0,0
T8QO5WQJZHCC,P1,60,18.924024640657084,0,0,0,0,12.0,44.408674188123776,8.0,0.6963906581740976,0.0,0.0,0.0,0,0.0,0
TRA5ITHPRTOY,P1,56,4.082135523613963,2,0,0,0,2.7777777777777777,1827.1172732821503,9.0,-0.0166666666666666,3033.0948571428576,-965.2124166666669,11.91,0,0.0,0
PWWRLRTAHW04,P1,69,24.56125941136208,5,1,0,1,15.22222222222222,263.1966167772621,9.0,-0.2333333333333333,507.1745398773006,-27.516916666666667,-1790.51,0,0.0,0
Y3XB9X94DEFT,P1,95,11.030800821355236,1,0,0,0,1.25,210.87619723430143,8.0,-0.075187969924812,147.6247619047619,0.8413333333333333,-1.45,0,0.0,0
XQF4TVP0CH20,P1,41,9.541409993155373,6,0,1,1,22.33333333333333,1565.6806222250452,9.0,0.3000000000000001,4157.610698529412,166.10483333333335,-1133.61,1,1.0,0
NI78T30JPFO6,P1,37,9.097878165639973,2,0,0,1,101.44444444444444,76.47004765910067,9.0,1.05,388.05093373493975,19.592,0.0,1,7.0,0
EI9RSRNR61Z2,P1,45,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3TCIMVWFKXHY,P1,58,15.006160164271048,0,0,0,0,3.0,119.31450206070636,9.0,0.1333333333333333,0.0,0.0,0.0,0,0.0,0
CB8G4IYWXYQS,P1,43,17.607118412046542,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4B8P85LW8B1H,P1,69,9.716632443531829,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0
EORU4MUWNUUX,P1,58,8.109514031485284,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
ZRF98M47WT7B,P1,83,18.924024640657084,0,0,0,0,6.428571428571429,68.64010574266067,7.0,-0.5953947368421052,0.0,0.0,0.0,1,1.0,0
82WHPNYRNDSX,P1,43,7.46611909650924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8935L6D8OSPU,P1,49,6.102669404517454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XMRJQ4Y7QU0C,P1,52,18.924024640657084,0,0,0,0,3.0,126.46959656470044,5.0,0.2397260273972603,0.0,0.0,0.0,0,0.0,0
Z7VB73DISZWF,P1,53,1.6317590691307324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RUMG69CVQE2I,P1,50,1.4182067077344285,0,0,0,0,2.6666666666666665,155651.10519586236,3.0,-0.1428571428571429,118497.3875,-17499.77566666667,0.0,1,1.0,0
WDU9GJ5N88EQ,P1,77,8.952772073921972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
PXI7UGC7GNBY,P1,64,25.371663244353183,4,1,0,1,18.88888888888889,243.74438589585327,9.0,-0.3833333333333333,-1651.6793908629445,80.35349999999998,-5628.01,0,0.0,0
LNIBCOOA1H7U,P1,69,5.749486652977413,2,0,0,0,3.375,22.52421039340012,8.0,-0.1309523809523809,77.5974358974359,-22.544083333333337,-7.51,0,0.0,0
1HLPQ3A3375L,P1,66,9.371663244353185,6,1,0,1,20.33333333333333,67.39158210430728,9.0,-0.45,-513.3851541850221,7.882333333333334,-1413.9,0,0.0,0
H831TWY8GJHA,P1,63,28.470910335386723,2,0,0,1,2.0,10.770936277810469,9.0,0.0666666666666666,508.08,18.484999999999992,422.35,0,0.0,0
ZF4T7T0V3N7U,P1,37,9.13620807665982,9,0,1,1,22.0,6116.14900256749,9.0,0.5666666666666667,7942.023487544484,18.598249999999997,0.0,0,0.0,0
BX61J6TBUB90,P1,34,7.490759753593429,0,0,0,0,14.4,117.76959706337074,5.0,4.7,0.0,0.0,0.0,0,0.0,0
V1HH36SWGE1X,P1,75,14.124572210814511,2,0,0,0,3.0,1004.107001266594,9.0,-0.1166666666666666,127.70608695652172,27.84283333333333,-528.94,0,0.0,0
S49CD9S4KWJA,P1,68,18.924024640657084,0,0,0,0,3.142857142857143,118.06887710256136,7.0,0.25,0.0,0.0,0.0,1,1.0,0
4JUTX0JFHLWX,P1,58,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MM9PXT8VPI3N,P1,99,26.09719370294319,2,0,0,0,2.2222222222222223,159.54864181249093,9.0,-0.0333333333333333,127.8121568627451,-18.625,0.95,1,1.0,0
00KLLUYR5RVU,P1,50,9.177275838466803,4,0,0,1,15.22222222222222,307.386216896296,9.0,0.45,408.0015789473684,-45.48041666666666,0.0,1,2.0,0
5XYA5HA23RP9,P1,48,6.102669404517454,0,0,0,0,23.0,13.228657338257396,9.0,-0.1333333333333333,0.0,0.0,0.0,0,0.0,0
SP3NVOL8NJWR,P1,19,9.44832306639288,2,0,0,0,5.833333333333333,236.06811368862208,6.0,-0.1428571428571428,1652.7494,91.56799999999998,0.0,0,0.0,0
G6V8M0XETIZ1,P1,64,25.94387405886379,1,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0,0.0,0
IOOOSHE3SM83,P1,32,1.749486652977413,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RZ4Y3U3K4EMV,P1,57,5.960301163586585,0,0,0,0,0.0,0.0,0.0,0.0,-3.42,0.0,-6.84,0,0.0,0
AQ8OMAHMA0GJ,P1,98,13.61533196440794,2,0,0,0,4.888888888888889,255.48515185545452,9.0,-0.1166666666666666,5112.648636363637,-280.8550833333333,2876.57,0,0.0,0
BM77DMWHQ3AT,P1,49,14.836413415468858,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
O9NLNYDUY1JK,P1,66,20.372347707049965,2,0,0,0,11.444444444444445,63.89444858636861,9.0,0.6,125.93094117647058,10.412749999999996,0.19,0,0.0,0
187X2BUBGRHZ,P1,66,26.38466803559206,4,1,0,1,3.888888888888889,283.5619371904369,9.0,-0.2166666666666667,136.66042372881356,-131.33125,-9450.22,0,0.0,0
2DU4SV6VUPZ8,P1,81,15.86858316221766,2,0,0,1,3.7777777777777777,166.70143764664454,9.0,-0.8666666666666667,7626.631568627451,331.6154166666666,6759.01,0,0.0,0
RDVAVX2H9841,P1,60,16.216290212183434,0,0,0,0,2.0,117.61519176251566,8.0,-0.0666666666666666,0.0,0.0,0.0,0,0.0,0
NSSIGDKRDCYX,P1,72,12.892539356605065,3,0,0,1,16.22222222222222,70.14618613180603,9.0,-0.1833333333333333,512.0689142857143,-10.113083333333329,0.0,0,0.0,0
UFFL7JINTVBR,P1,53,13.949349760438055,0,0,0,0,11.333333333333334,140.6600112461748,9.0,0.3166666666666666,0.0,0.0,0.0,0,0.0,0
K3NNQ7YNOVXF,P1,84,25.464750171115675,2,0,0,1,6.555555555555555,115.37285151645,9.0,0.6833333333333333,2301.5071621621623,113.25925,1476.9,0,0.0,0
B83J5H38C7ZJ,P1,24,14.143737166324437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BM6A02J8F5SI,P1,61,18.924024640657084,0,0,0,0,6.0,109.5756153604498,9.0,0.7833333333333333,0.0,0.0,0.0,0,0.0,0
419C7LQKPXOH,P1,59,4.369609856262834,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XRKCAX0H4S8B,P1,68,4.369609856262834,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
7L9D8M1CSBGG,P1,61,18.924024640657084,0,0,0,0,1.25,44.7213595499958,4.0,-0.3,0.0,0.0,0.0,0,0.0,0
RVK0W051820Q,P1,98,26.48323066392881,3,0,0,0,2.125,238.2010536059205,8.0,0.0726817042606516,129.93783783783783,16.34258333333333,0.51,0,0.0,0
