IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_products,has_kredit,prima_placu,avg_txn_per_month,avg_txn_amount,txn_trend,avg_balance,balance_trend,has_contact,n_contacts,churned
QC91DYMRLYGK,P1,86,25.530458590006845,2,0,1,8.88888888888889,60.911249999999995,0.0,5073.53963963964,137.80616666666668,1,1.0,0
76170V64N88Q,P1,76,15.794661190965092,2,0,0,,,,,,0,,0
83CNLK0AH56H,P1,67,25.371663244353183,2,0,1,7.333333333333333,141.53651515151515,-0.2666666666666666,939.0494339622642,206.15416666666667,0,,0
2QPBP401QKHY,P1,97,9.806981519507186,2,0,0,3.0,310.43296296296296,0.15,2787.652692307692,143.38691666666668,1,1.0,0
IJB0RGT3GGSO,P1,95,19.526351813826146,1,0,1,2.0,285.96,-0.06015037593984962,1579.81,84.70791666666668,1,1.0,0
14U2AMBG2UY4,P1,56,16.919917864476385,1,0,0,2.0,153.595,0.0,,,0,,0
JY0PZ009R28X,P1,59,1.111567419575633,1,0,0,,,,,,0,,0
B6G3BTBWY07N,P1,40,1.7987679671457906,1,0,0,1.0,10.0,0.0,,,0,,0
B3XV0E5IUL00,P1,87,25.426420260095824,2,0,1,4.0,222.50083333333333,-0.016666666666666666,652.3194117647059,95.08116666666668,0,,0
TBSYY6NGTFUD,P1,78,10.557152635181383,9,0,0,9.222222222222221,58.88686746987951,-0.31666666666666665,631.9478124999999,211.02,0,,0
8DLMYWK6B53Y,P1,17,9.286789869952088,1,0,0,,,,496.596,0.07758333333333477,0,,0
TRHTTLFYCT83,P1,63,19.49075975359343,6,1,1,11.444444444444445,135.51436893203882,-0.4999999999999999,1138.7758914728681,302.714,0,,0
F624LE5SHUND,P1,53,9.163586584531142,1,0,0,1.25,1.14,0.07142857142857142,1.8214285714285714,-2.03425,0,,0
EKYQGNXKDLYT,P1,48,18.026009582477755,5,0,0,13.777777777777779,107.73112903225807,1.9833333333333334,55.364444444444445,1.8926666666666665,0,,0
T56E4OGT9C0S,P1,74,0.892539356605065,1,0,0,2.0,300.0,0.0,,,0,,0
D5GLXR2VZ61Z,P1,64,12.947296372347708,2,0,0,,,,6.32,0.0,0,,0
JKD6DXWC3HB0,P1,57,0.9883641341546886,1,0,0,,,,,,0,,0
6L7AHZYQPA8A,P1,38,9.103353867214237,4,0,1,1.1666666666666667,0.025714285714285714,-0.009999999999999992,-3.257777777777778,-0.02533333333333337,0,,0
LZEHU5EIH5V7,P1,52,10.121834360027378,2,0,0,,,,7.0,0.0,0,,0
9479RML4S85X,P1,46,22.921286789869953,4,0,0,5.888888888888889,59.0722641509434,0.13333333333333333,598.8149137931034,234.47516666666667,0,,0
QX6B5P53YX77,P1,83,17.54688569472964,1,0,0,,,,,,0,,0
WA5KIOP058XV,P1,48,1.0677618069815196,1,0,0,,,,,,0,,0
Y4BWJDS71VD1,P1,45,18.924024640657084,1,0,0,,,,,,0,,0
03JQ3QOP4NA7,P1,83,25.281314168377822,1,0,1,2.0,198.13375,-0.05405405405405406,154.44037037037037,8.580333333333336,0,,0
6IMGANDRQPYS,P1,54,-0.8049281314168378,1,0,1,,,,,,0,,0
S3OPEDKM9R0S,P1,62,11.652292950034223,19,1,1,124.77777777777777,34.54812110418522,0.18333333333333332,-674.5828117359413,180.29858333333334,0,,0
MN8EWOU1GPRB,P1,62,12.892539356605065,4,0,1,15.11111111111111,106.61683823529411,0.7666666666666667,365.07021582733813,70.59408333333333,0,,0
KXVCCRDII0U8,P1,25,4.093086926762491,2,0,0,1.0,4189.79,0.0,-2127.45,0.0,0,,0
W6XW06586FUA,P1,46,9.210130047912388,10,0,1,64.66666666666667,122.12920962199313,-2.15,2114.5791147540986,63.382916666666674,1,3.0,0
GJTA552QEXWE,P1,48,12.83230663928816,1,0,0,1.0,286.6666666666667,0.0,,,0,,0
KRDGW5LZT9NL,P1,53,1.9301848049281314,1,0,0,,,,,,1,1.0,0
AI3WGI0RJUNE,P1,73,15.36208076659822,1,0,0,2.25,29.236666666666665,0.029411764705882353,93.96520000000001,23.363999999999994,0,,0
FMOY5A52FQZM,P1,54,18.924024640657084,1,0,0,4.4,256.9109090909091,0.639784946236559,,,0,,0
IC66T54UP295,P1,81,18.836413415468858,3,0,0,4.333333333333333,303.0966666666667,0.30000000000000004,7735.553968253968,535.2465833333334,0,,0
519XSDYKZW7I,P1,60,22.858316221765914,1,0,0,6.111111111111111,58.67181818181818,-0.016666666666666666,,,0,,0
5YXQWDG14J5Y,P1,70,8.607802874743326,2,0,1,3.6666666666666665,368.4312121212121,0.3,185.00925,11.806083333333333,0,,0
FJDXPD5P2V8W,P1,83,18.924024640657084,1,0,0,,,,,,0,,0
AJU286WQ3IXZ,P1,52,18.924024640657084,1,0,0,,,,,,0,,0
CEQZMEAZY62C,P1,54,1.7522245037645447,1,0,0,,,,,,0,,0
UOYRPR56T6HT,P1,48,23.225188227241617,2,0,0,11.0,48.68656565656566,1.15,,,0,,0
9ZERGGDQ1BVU,P1,54,1.3141683778234086,2,0,0,2.0,71347.62,0.0,36844.920952380955,2337.210333333334,0,,0
P6M9YUFA5SQV,P1,51,28.33949349760438,2,0,0,,,,0.17,0.0,0,,0
TKSDPIQA2VHI,P1,61,18.924024640657084,1,0,0,1.7777777777777777,209.375,-0.06666666666666667,,,0,,0
ZJBW28OS2E6V,P1,60,18.924024640657084,1,0,0,1.5,44.24666666666667,1.0,,,0,,0
TRZWSE2UO9L3,P1,82,25.281314168377822,1,0,1,1.4285714285714286,76.274,0.14285714285714285,17275.404137931033,409.44,0,,0
ZVHBM9M99O1E,P1,75,18.924024640657084,1,0,0,,,,,,0,,0
CUIT8TKNDBBZ,P1,54,18.924024640657084,1,0,0,,,,,,0,,0
OYC3RZWMRBSJ,P1,39,17.472963723477072,1,0,0,,,,,,0,,0
7PQA2MXN9VYO,P1,48,5.763175906913073,1,0,0,,,,,,0,,0
IJAH7N0NYPYZ,P1,18,6.299794661190965,1,0,0,,,,5323.789999999999,0.8470833333333909,0,,0
XEBEY6Y2SXYX,P1,66,17.533196440793976,5,1,1,35.55555555555556,48.390437500000004,0.55,764.4433472803347,-20.40016666666666,0,,0
JLJGA09JQSW1,P1,12,5.3963039014373715,1,0,0,1.0,0.2,0.0,203.4,0.031666666666669605,0,,0
5L0N1GF3HVQ4,P1,45,16.484599589322382,5,1,1,9.333333333333334,10011.621666666666,-0.016666666666666698,122898.43816513762,-13780.701166666666,0,,0
UDFOJVH48G11,P1,57,14.683093771389458,2,0,0,20.77777777777778,72.87213903743316,-0.5333333333333333,,,0,,0
CTVC1OXLV3DP,P1,57,26.746064339493497,4,0,1,4.0,496.74,0.21666666666666667,5155.645740740741,674.1305833333333,0,,0
EMM3K880DX6G,P1,42,5.924709103353867,1,0,0,,,,,,0,,0
4XRGSJJD72GO,P1,41,4.468172484599589,1,0,0,,,,,,1,2.0,0
2TIBPAP7HTQB,P1,57,11.38672142368241,1,0,0,,,,,,0,,0
9YFU3LY50L5H,P1,67,6.102669404517454,1,0,0,2.8,192.00357142857143,0.5,,,0,,0
7YGS9FPBIGDA,P1,57,7.753593429158111,1,0,0,,,,,,0,,0
QBD7FRFG3A9F,P1,95,27.09924709103354,2,0,0,4.333333333333333,381.55615384615385,-0.16666666666666666,2464.199838709678,-62.24091666666667,0,,0
OU4EZVK9QO9Q,P1,76,11.550992470910336,1,0,0,,,,,,0,,0
M9ZLCLKO5KZ9,P1,93,18.924024640657084,1,0,0,,,,,,0,,0
AX8RI7RL6GEX,P1,37,4.561259411362081,1,0,0,,,,,,0,,0
RJ1H2WKX9BN8,P1,60,9.136208076659821,12,1,1,37.55555555555556,46.255295857988166,-0.6833333333333333,-321.05839237057216,2.3734999999999995,1,2.0,0
LBTRQFAPQRH4,P1,54,12.854209445585216,4,0,0,2.4444444444444446,77.96136363636364,0.18333333333333332,92.07342857142858,-1.9530833333333333,0,,0
RBUYYO5COGHD,P1,71,24.20807665982204,1,0,0,,,,,,0,,0
5MNOGZBYCCI9,P1,85,25.467488021902806,1,0,0,,,,286.202,0.004750000000005154,0,,0
ST0E31HLJCS0,P1,39,7.392197125256674,1,0,0,,,,,,0,,0
4J0LQQLMBUEX,P1,40,18.924024640657084,1,0,0,,,,,,0,,0
Z38NTGGDOZPV,P1,40,17.596167008898014,1,0,0,,,,391.548,0.026916666666660188,1,1.0,0
0Q3PLDRZGGNG,P1,60,18.924024640657084,1,0,0,,,,,,1,1.0,0
UFF9IJJ99AYD,P1,65,1.1718001368925393,1,0,0,2.6666666666666665,208.1,-0.10714285714285712,,,0,,0
TXZ87SFFSU4P,P1,78,9.190965092402465,1,0,0,,,,,,0,,0
MSRP15N6545W,P1,55,12.476386036960985,3,0,0,2.0,1381.7725,0.14285714285714285,2557.006428571429,-191.92291666666668,0,,0
VOJ68DPYK05K,P1,59,16.829568788501028,2,0,0,1.5555555555555556,22.599999999999998,0.09999999999999999,91.45724137931033,14.504666666666667,0,,0
NMS7IT3NJ2B9,P1,73,33.464750171115675,7,1,1,6.444444444444445,143.2591379310345,0.2833333333333333,-806.7388607594937,-0.8800833333333401,0,,0
HFKJ7W5HUM22,P1,66,18.924024640657084,1,0,0,,,,,,0,,0
9D91BH7XV8VV,P1,74,15.994524298425736,3,0,0,6.0,23.25351851851852,0.4,27.92169014084507,0.27591666666666664,1,1.0,0
ET64DSC0OREV,P1,77,25.544147843942504,5,0,1,3.375,2519.653333333333,-0.5119047619047619,6781.8317307692305,142.15308333333323,0,,0
7EBR6BOFH9BN,P1,37,5.330595482546201,1,0,0,,,,,,0,,0
BM6VTJOKDL17,P1,64,18.924024640657084,1,0,0,,,,,,0,,0
V3QWHZZ1GOJ8,P1,41,11.181382614647502,1,0,0,,,,,,0,,0
ZOI7XV89RKUZ,P1,90,24.50650239561944,1,0,0,1.0,35.38428571428572,0.0,2472.474,48.85574999999999,0,,0
L4FUZ33UGLY6,P1,80,25.429158110882955,2,0,1,1.875,349.50333333333333,0.016666666666666666,509.98433333333327,23.252916666666668,1,1.0,0
LIOMN4SQPVTF,P1,72,6.551676933607118,4,0,1,14.555555555555555,61.773511450381676,0.65,560.4223484848485,71.93233333333335,1,1.0,0
23MNGWEE5RFD,P1,53,19.800136892539356,7,1,1,9.777777777777779,338.7228409090909,-1.4833333333333334,-243.6232558139535,64.50516666666667,0,,0
X6084L4OHPXI,P1,63,3.7946611909650922,2,0,0,,,,56.19,0.0,0,,0
0YEELY0S55PQ,P1,45,4.405201916495551,1,0,0,,,,,,0,,0
CVNY8LOLZP7U,P1,56,15.143052703627653,2,0,0,2.7777777777777777,274.0,-0.06666666666666667,,,0,,0
70D2B1ZR7742,P1,58,13.522245037645447,1,0,0,21.11111111111111,45.90042105263158,0.8999999999999999,,,0,,0
53XYQ70N2LH0,P1,61,9.442847364818617,3,0,0,2.0,106435.69,0.0,59653.555,0.0,0,,0
EMDR2GLC0JAY,P1,95,22.82546201232033,3,0,0,4.222222222222222,162.04263157894738,-0.21666666666666667,965.4656923076924,-138.01783333333333,0,,0
BNAYL1LEFG1Q,P1,52,18.924024640657084,1,0,0,,,,,,0,,0
W4RLBDTV608P,P1,57,21.790554414784395,1,0,0,,,,,,0,,0
OQXXHKVJCUIL,P1,53,18.924024640657084,1,0,0,,,,,,0,,0
XHE9F6ZNDKYP,P1,37,5.174537987679671,1,0,0,,,,,,0,,0
F5W9E80XCWUS,P1,60,18.924024640657084,1,0,0,,,,,,0,,0
9N1NSXL23HXK,P1,63,8.9637234770705,1,0,0,,,,,,0,,0
RIPUICRHLZFC,P1,58,15.058179329226558,2,0,0,2.0,853.0872222222222,-0.13333333333333333,2786.313055555556,890.30125,0,,0
B85YYJAM060C,P1,55,18.924024640657084,1,0,0,3.4,154.65529411764706,0.8,,,0,,0
6O75UH0J3A3M,P1,81,17.880903490759753,2,0,1,4.333333333333333,108.33461538461539,0.31666666666666665,141.2489705882353,-5.55291666666667,0,,0
M3LHTL41RDN1,P1,27,2.0506502395619437,1,0,0,4.0,266.46666666666664,0.6052631578947368,,,0,,0
7H5JWZL8GQ9Z,P1,38,9.522245037645447,8,1,1,59.333333333333336,208.73213483146068,-0.7833333333333333,-2811.5522262773725,566.6166666666667,0,,0
E3AXD3BROXKQ,P1,95,23.277207392197127,2,0,1,5.333333333333333,136.06166666666667,0.1,30128.56661016949,565.7473333333334,0,,0
7JML4R9UP0IK,P1,50,18.924024640657084,1,0,0,2.2222222222222223,208.24899999999997,-0.3499999999999999,,,0,,0
807BHFLEYF0T,P1,49,18.924024640657084,1,0,0,,,,,,0,,0
PQK1K1FH6EBS,P1,30,0.9336071184120466,1,0,0,,,,,,0,,0
XGIZGTOVQQLJ,P1,78,26.746064339493497,4,0,1,4.0,138.04527777777778,0.016666666666666666,65.15688524590165,-2.852416666666667,0,,0
TVK3KACJF1M9,P1,75,28.933607118412045,5,0,1,9.0,126.75679012345678,-0.65,-211.79363636363635,50.868,0,,0
FZR85K6FN3ML,P1,40,9.45927446954141,8,1,1,32.111111111111114,89.45799307958478,-0.9166666666666666,-1239.47825,-30.542916666666663,0,,0
YKDTFRCLC4VD,P1,44,8.084873374401095,1,0,0,7.888888888888889,25.20380281690141,0.1,,,0,,0
MVH9F0HMFFJ0,P1,82,25.429158110882955,2,0,1,1.4285714285714286,339.29499999999996,0.1267123287671233,185.84883720930233,11.305083333333334,0,,0
HRWF0OLVHUSI,P1,57,4.561259411362081,1,0,0,1.4444444444444444,526.9230769230769,-0.06666666666666667,,,0,,0
TZVO7CO1N319,P1,75,12.892539356605065,2,0,1,5.555555555555555,141.2108,-0.13333333333333333,3697.512747252747,153.2628333333333,1,1.0,0
LMH7JV5I4G7O,P1,54,18.924024640657084,1,0,0,2.0,175.0,0.0,,,0,,0
NFF1RMMOM59P,P1,58,0.9144421629021219,1,0,0,2.5555555555555554,407.39130434782606,-0.016666666666666666,,,0,,0
D3PO09ZJQHWS,P1,64,4.4106776180698155,1,0,0,,,,,,0,,0
73OV4RSSQS8J,P1,42,4.350444900752909,2,0,0,,,,,,0,,0
BHP7THORC4P5,P1,50,18.924024640657084,1,0,0,,,,,,1,1.0,0
D7UH7PQXXRTR,P1,80,25.50034223134839,1,0,0,,,,603.3340000000001,0.009500000000008413,0,,0
338ELVBSMVDD,P1,13,7.676933607118412,3,0,0,2.0,5600.0,0.0,4301.187777777777,-1287.8361666666667,0,,0
7WV055U7LAE2,P1,80,24.840520191649556,2,0,0,2.0,244.5061111111111,0.08333333333333333,263.14222222222224,23.17841666666667,0,,0
ZVZYSB6IMUGF,P1,77,18.924024640657084,1,0,0,26.333333333333332,27.453164556962022,0.5000000000000001,,,1,2.0,0
J11PK7YIAKSN,P1,32,9.42094455852156,1,0,0,,,,31.739999999999995,0.0,0,,0
SDNHXRGVTVR5,P1,70,18.924024640657084,1,0,0,,,,,,0,,0
7DZ4OE6SD1YD,P1,71,0.9418206707734429,1,0,0,1.0,50.0,0.0,,,0,,0
3KQ694D0LY7L,P1,62,18.924024640657084,1,0,0,1.4285714285714286,440.0,-0.003289473684210529,,,0,,0
7FYEYJXUVG3C,P1,76,7.381245722108145,1,0,0,,,,,,0,,0
3VMSDDVANXWS,P1,35,9.598904859685147,7,1,1,28.444444444444443,97.32296875,-0.55,-1170.7010404624277,0.15058333333333326,0,,0
LW1OGW0WXZGM,P1,75,8.952772073921972,4,0,0,19.0,51.02684210526316,0.0,,,0,,0
83FHHXJXSA1L,P1,80,29.045859000684462,4,0,1,3.3333333333333335,165.751,0.06666666666666667,1417.52859375,33.815250000000006,0,,0
2E8PXFKJHAKL,P1,58,18.924024640657084,1,0,0,6.222222222222222,252.35982142857142,-0.41666666666666663,,,1,1.0,0
VB4MP1GACNAG,P1,77,18.84188911704312,3,0,0,14.555555555555555,52.134198473282446,-0.31666666666666665,244.30435064935065,16.23116666666667,0,,0
MSUOTXRWP8F3,P1,68,1.3963039014373717,2,0,0,3.0,20666.663333333334,0.0,14599.67304347826,83.33416666666683,0,,0
M6W81NCF1GHF,P1,61,25.998631074606433,2,0,1,23.333333333333332,39.779523809523816,0.23333333333333334,583.9568926553673,-77.90866666666668,0,,0
MR9TOHQZMOP2,P1,65,26.68583162217659,1,0,0,1.3333333333333333,158.33333333333334,0.05000000000000002,,,0,,0
T4F14HJ9HYSF,P1,33,17.420944558521562,6,1,1,35.666666666666664,75.70890965732087,0.55,-770.8110162601627,-0.7984999999999975,0,,0
WKVSDRH3YEG5,P1,78,18.258726899383984,2,0,1,5.111111111111111,124.60195652173914,-0.016666666666666666,3035.759358974359,112.56641666666661,0,,0
PPXKCEQ94HWH,P1,78,18.924024640657084,1,0,0,,,,,,0,,0
W3LY7M6J2XYM,P1,63,18.924024640657084,1,0,0,1.5,304.5833333333333,0.09022556390977443,,,0,,0
2UP623PF3409,P1,68,18.924024640657084,1,0,0,12.444444444444445,29.06482142857143,-0.8000000000000002,,,0,,0
9BUCC1WG8YYU,P1,76,8.799452429842573,5,0,0,3.1666666666666665,845.2705263157894,0.08074534161490683,10590.343076923076,-49.30141666666659,0,,0
DGGYZI1DSDYE,P1,47,14.8145106091718,1,0,0,,,,,,0,,0
1ZX4XRSEWBLY,P1,65,4.290212183436003,1,0,0,,,,,,0,,0
JQA6XNASYW6C,P1,76,4.5338809034907595,1,0,0,,,,,,0,,0
Z8EY29KKF0W5,P1,63,18.924024640657084,1,0,0,,,,,,0,,0
PV6IAM0H71TO,P1,86,25.544147843942504,4,0,1,8.555555555555555,73.98454545454545,0.05,34232.40427184466,157.90949999999987,0,,0
Z3ARND5WE4BL,P1,18,5.0978781656399725,2,0,0,3.0,1036.2099999999998,0.0,1697.688095238095,175.37591666666668,0,,0
JGFE03QBSYQF,P1,43,8.11772758384668,2,0,0,19.333333333333332,46.45086206896552,-8.5,,,0,,0
KUGU9KPFRZQS,P1,91,18.811772758384667,1,0,0,1.0,0.01,0.0,654.8742857142857,0.005583333333328255,0,,0
QVFMN3J65ACY,P1,72,0.3613963039014374,2,0,0,3.0,25171.69,0.0,16704.82,-3732.8309999999997,0,,0
DT4BLLXT9DJY,P1,61,18.924024640657084,1,0,0,11.0,23.062386363636364,0.6126126126126126,,,0,,0
55AIKB4EQ97W,P1,88,4.733744010951403,2,0,0,,,,,,0,,0
08TJNJJR0IJA,P1,72,9.152635181382614,2,1,1,4.666666666666667,163.65190476190477,0.5833333333333334,-275.963076923077,24.22325,0,,0
5I5P4GY1RUDE,P1,79,5.158110882956879,1,0,0,2.1666666666666665,15.353076923076923,0.08,,,0,,0
0EWUG90KC4V7,P1,66,14.8145106091718,1,0,0,,,,,,0,,0
NI4GBFDZESIX,P1,70,9.062286105407255,1,0,0,1.3333333333333333,35.0,0.07692307692307691,,,0,,0
7JYWP9GKUC1O,P1,51,28.90075290896646,3,0,0,2.125,350.5882352941176,0.007518796992481203,,,0,,0
ARN5U42CHQK9,P1,57,9.158110882956878,8,1,1,32.22222222222222,47.62886206896552,0.55,95.52450704225352,5.810833333333335,1,1.0,0
ASVE8FYGTOX2,P1,71,5.177275838466803,1,0,0,,,,,,0,,0
RURIE82IIBV0,P1,34,1.0130047912388775,5,1,0,35.22222222222222,250.56318611987382,-3.316666666666667,7108.881884816754,-3479.4637500000003,0,,0
FPO4R7ZFMNVL,P1,87,25.281314168377822,2,0,1,1.75,150.79,0.005012531328320802,94.65559999999999,1.2918333333333332,0,,0
PXPDUO2LJF1K,P1,78,16.980150581793293,3,0,1,5.444444444444445,264.77591836734695,0.13333333333333333,142.17383561643837,2.493833333333333,0,,0
ADUNZ8IITDS9,P1,48,16.65160848733744,1,0,0,,,,,,0,,0
Z3AWXDIUWXTO,P1,62,0.9500342231348392,1,0,0,3.0,8.506666666666666,0.0,,,0,,0
DGV2OFDN9G6T,P1,77,16.268309377138944,3,0,1,3.5555555555555554,420.00406250000003,-0.15,674.8040425531915,54.08058333333334,0,,0
EY2HYQ3KE84C,P1,59,1.2566735112936345,1,0,0,,,,,,0,,0
I8P8UDB7SZ57,P1,59,12.947296372347708,11,1,1,14.777777777777779,41.28864661654136,3.4,-119.0254658385093,-62.1,1,3.0,0
ZUNNIVIL5TBB,P1,47,8.082135523613964,1,0,0,,,,,,0,,0
0ZIVLFT6L83A,P1,59,18.924024640657084,1,0,0,4.166666666666667,165.1108,-0.423728813559322,,,0,,0
XTAYXS9B3SHX,P1,78,26.77344284736482,5,0,1,3.5555555555555554,142.828125,0.08333333333333333,6830.451384615385,148.0978333333333,0,,0
E8CS7RDG2IAV,P1,73,26.746064339493497,2,0,1,2.7777777777777777,118.2176,-0.06666666666666667,124.70863636363637,11.929916666666664,0,,0
30EJK9LGMAM2,P1,48,9.097878165639973,10,1,0,45.111111111111114,97.34689655172413,8.433333333333334,-164.6916129032258,142.3805833333333,0,,0
2K430HIFRGT3,P1,54,11.208761122518823,1,0,0,,,,,,0,,0
M2W5I4VR71V8,P1,49,18.924024640657084,1,0,0,,,,,,0,,0
53EIRFA563V2,P1,47,17.43463381245722,3,0,0,,,,4.263333333333334,0.0,0,,0
OICJ9YBCUC0S,P1,75,13.396303901437372,4,0,1,5.111111111111111,185.77239130434785,-0.15,29555.215925925928,625.1775,0,,0
2GSDAWIK9UXG,P1,73,18.924024640657084,1,0,0,13.8,22.80927536231884,0.9,,,0,,0
8B7SI6NR1EWI,P1,60,18.924024640657084,2,0,0,19.77777777777778,44.650786516853934,1.2666666666666666,,,0,,0
ZT8R9AOZA7ZN,P1,44,1.4017796030116358,6,0,0,,,,2.005,0.0,0,,0
KAAKVE2UWCBU,P1,76,28.933607118412045,3,0,1,26.22222222222222,62.86457627118644,0.6666666666666666,1587.6843478260869,105.80583333333333,0,,0
QZ4ZSHIFDQ3U,P1,74,13.007529089664613,4,0,0,17.444444444444443,44.464331210191084,-0.25,247.6017679558011,-9.654416666666668,0,,0
MZCVQRHGG957,P1,81,14.38466803559206,2,0,1,3.888888888888889,255.97485714285716,0.11666666666666665,513.3045098039215,13.575166666666654,0,,0
I84VMQBYQYP9,P1,60,18.924024640657084,1,0,0,2.625,194.69571428571427,-0.09129511677282377,,,0,,0
S1SHMHUY870W,P1,63,5.598904859685147,1,0,0,,,,,,0,,0
0OUTJTDJ3LYP,P1,79,18.47501711156742,1,0,1,3.111111111111111,295.26392857142855,-0.26666666666666666,371.6897777777778,-33.98175,0,,0
MJWKVSU5TZ69,P1,69,25.815195071868583,2,0,0,1.5555555555555556,15.592142857142857,-0.03333333333333333,150.655,20.820999999999994,0,,0
ORCNCTLSJU79,P1,49,18.924024640657084,1,0,0,4.0,37.98875,-0.25477707006369427,,,0,,0
4FOO4P4CHCXC,P1,56,18.924024640657084,2,0,0,10.11111111111111,22.965714285714288,0.2833333333333333,,,0,,0
9DV0W4UGJZDL,P1,44,18.924024640657084,1,0,0,,,,,,0,,0
S09102ZQ4DVT,P1,39,9.125256673511293,9,0,1,75.22222222222223,64.71583456425407,-2.15,494.09334702258724,-87.59041666666667,1,6.0,0
G0VMKWXDZJOH,P1,61,18.924024640657084,1,0,0,,,,,,0,,0
2KM4JYWZFQJ8,P1,65,18.028747433264886,2,0,0,1.1666666666666667,1.6214285714285714,-0.14285714285714285,210.121,-1.8569999999999993,0,,0
Y8L81QC2RDOQ,P1,54,16.643394934976044,2,0,1,24.444444444444443,65.816,-1.0833333333333333,8262.980198019803,155.41208333333321,0,,0
XJN39AHUFBJP,P1,71,28.268309377138944,3,0,0,11.11111111111111,88.0449,-0.25,327.9371111111111,-15.196,0,,0
SWEO5WMWJPAK,P1,72,28.824093086926762,3,1,1,26.11111111111111,76.06625531914894,-1.0166666666666668,217.1808040201005,10.112166666666667,0,,0
QK5GS12UC4UR,P1,59,1.7494866529774127,1,0,0,1.0,300.0,0.0,,,0,,0
N7TYO1EYRMTF,P1,54,25.39356605065024,5,1,0,4.555555555555555,24.610243902439024,0.11666666666666667,-3843.13625,-699.1555833333333,0,,0
9WCKK8UCLZ0F,P1,62,7.457905544147844,1,0,0,,,,,,0,,0
LT1G28JQHL8F,P1,59,13.032169746748803,1,0,0,,,,,,0,,0
HEXDVW595YIH,P1,72,18.924024640657084,1,0,0,,,,,,0,,0
B4KNCXTUTTHX,P1,47,18.11088295687885,2,0,1,14.375,141.76713043478262,-0.08558558558558559,524.1073484848484,76.00733333333334,0,,0
DOCTN2IGAFQO,P1,85,25.349760438056126,1,0,1,3.4444444444444446,203.1148387096774,0.15,2435.19756097561,19.92350000000001,0,,0
PAG59AFTLKUE,P1,49,1.7522245037645447,1,0,0,,,,,,0,,0
8ZAKXHYSMH7D,P1,42,8.988364134154688,1,0,0,,,,,,0,,0
H45NMTTKFAC2,P1,65,18.924024640657084,1,0,0,,,,,,0,,0
05NC6QVQAKV3,P1,66,10.38466803559206,3,0,0,,,,,,0,,0
M7XTZ7S13XNB,P1,61,19.310061601642712,2,0,0,1.4285714285714286,11.86,-0.14855072463768115,-1.6749999999999998,-1.7066071428571428,0,,0
L9HM0LKKI5V8,P1,32,1.7522245037645447,1,0,0,,,,,,0,,0
XUA4JDIAGDUY,P1,54,16.331279945242983,3,1,1,3.3333333333333335,16.547,-0.03333333333333333,-8.404354838709676,5.468833333333333,0,,0
UKLVQWYSLH83,P1,67,28.8186173853525,2,0,1,3.4444444444444446,204.3006451612903,0.08333333333333333,1294.0772093023256,59.20250000000001,0,,0
A224AYTWOP6R,P1,79,18.924024640657084,1,0,0,2.3333333333333335,196.42857142857142,0.10526315789473682,,,0,,0
489IM7FZB9I2,P1,73,16.55852156057495,6,0,1,3.4444444444444446,4542.438064516128,0.11666666666666667,44264.11268656716,-1166.40225,0,,0
5N61QFD0BADL,P1,70,12.087611225188228,1,0,0,,,,,,0,,0
25HX1VUNA15A,P1,63,0.6817248459958932,2,0,0,2.375,575.0678947368422,0.05952380952380952,2801.8114285714287,180.5379166666667,0,,0
3I1Z1KNS7XWL,P1,61,18.924024640657084,1,0,0,,,,,,0,,0
16Q3O87XQ8TD,P1,68,16.331279945242983,2,0,1,1.8888888888888888,308.17294117647054,0.05,24493.253870967743,296.9315,0,,0
296YUJ0WXZYF,P1,80,18.798083504449007,1,0,0,2.1666666666666665,207.69230769230768,0.21428571428571427,,,0,,0
NIKWWBDQSTYG,P1,58,18.924024640657084,1,0,0,6.222222222222222,25.521428571428572,0.5333333333333333,,,0,,0
0NKFCAK77QV1,P1,65,5.804243668720055,1,0,0,6.6,14.58818181818182,-1.0,,,0,,0
9F53HRVDJHM3,P1,43,23.644079397672826,1,0,0,,,,,,0,,0
7J4E6B8TKG9Q,P1,80,18.924024640657084,1,0,0,,,,,,0,,0
GNVPWND5O8DM,P1,70,11.863107460643395,2,0,0,,,,,,0,,0
PNEMUPUT6W8B,P1,57,9.193702943189596,2,0,0,1.1666666666666667,1.99,-0.033898305084745756,4170.5437837837835,-1.8477499999999358,0,,0
MGKDGUVYE5KO,P1,17,9.152635181382614,1,0,0,,,,,,0,,0
LKCWN0KURYR0,P1,66,26.746064339493497,2,0,1,2.3333333333333335,77.12190476190476,0.11666666666666667,124.7543956043956,-3.8825000000000007,0,,0
LHKE1TL16CTQ,P1,47,9.456536618754278,4,0,0,5.0,26.9,-1.6,48.964000000000006,19.532666666666668,0,,0
F6QIRAKB3UV9,P1,67,4.640657084188912,2,0,0,3.2222222222222223,196.43379310344827,-0.2,385.2482608695653,-36.31875,0,,0
AFATXJERSP6V,P1,73,6.102669404517454,1,0,0,,,,,,0,,0
4S0SMA0ZZZZP,P1,79,27.633127994524298,3,0,1,7.666666666666667,110.85884057971015,-0.23333333333333334,448.3993478260869,-19.007583333333333,0,,0
E4JBNFG7W3KO,P1,52,4.48186173853525,1,0,0,,,,,,0,,0
O9J3YO9F7X4K,P1,69,9.409993155373032,11,1,1,9.88888888888889,91.83337078651685,-0.4,-1176.159781021898,0.7273333333333334,1,1.0,0
