IDENTIFIKATOR_KLIJENTA,DOB,TENURE_YEARS_REF,n_products,has_kredit,PRIMA_PLACU,avg_txn_per_month,avg_txn_amount,avg_balance,balance_trend,has_contact,CHURNED
6X50JOJIZAXE,76,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
6X5J138N9G9P,66,2.2505133470225873,1,0,0,3.75,47.897333333333336,0.0,0.0,0,0
6X7Y60ZAB5K0,90,29.516769336071185,4,0,0,20.1875,33.87213622291022,279.60166666666663,-9.605514705882353,0,1
6X9VSXJJKFQC,37,15.603011635865846,1,0,0,0.0,0.0,0.0,0.0,0,0
6XEV6X08FQGQ,17,9.943874058863791,3,0,1,15.833333333333334,136.76978947368423,255.8572093023256,6.09985294117647,0,0
6XJW11KAQZEU,39,4.681724845995893,1,0,0,10.125,33.84808641975309,0.0,0.0,1,0
6XPIY3GILRII,17,9.626283367556468,1,0,0,1.0,0.23,46.19764705882353,0.018088235294117905,0,0
6XU3PJATNUQU,82,9.787816563997263,2,0,1,3.9375,172.82063492063494,20225.64317647059,853.6567500000001,0,0
6XV2EGG2W5MP,37,4.903490759753593,1,1,0,1.4166666666666667,96.69529411764707,-1952.8357777777778,186.39558088235293,1,1
6Y4MXKDXQRUM,73,19.42505133470226,1,0,0,6.866666666666666,15.531067961165048,0.0,0.0,1,0
6Y8CG6JMS8Z4,15,9.804243668720055,1,0,0,1.0,200.0,2463.5334782608693,84.43654411764705,0,0
6YCYSERR9M0A,22,1.1827515400410678,2,0,0,1.4166666666666667,1.0341176470588234,-14.229756097560974,-1.9571098901098904,0,0
6YDLB1JQATGA,53,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
6YDTAHQOBQ5A,80,29.357973990417523,2,0,1,3.8125,239.83016393442622,3026.8072277227725,240.63358823529416,0,0
6YHMQ0S2VMBX,65,15.315537303216974,1,0,0,2.533333333333333,190.645,0.0,0.0,1,0
6YKF0TV8KYKF,70,28.941820670773442,3,0,1,2.3125,4661.9289189189185,30432.79671875,1156.6985882352942,0,0
6YOC3U9PCVM5,73,17.1854893908282,1,0,0,0.0,0.0,0.0,0.0,0,0
6YONA20RO2YW,69,25.82067077344285,2,0,1,3.75,389.21916666666664,259.44512820512824,0.1744338235294116,0,0
6YPE2ABUK3TH,82,23.509924709103355,3,0,1,4.0,253.960625,1360.5901754385966,114.43398529411765,0,0
6YPEIS3L2DWD,56,19.42505133470226,2,0,0,1.3333333333333333,223.345,0.0,0.0,0,0
6YRXXL51RV3K,82,17.470225872689937,2,0,1,2.5,222.75099999999998,3265.5030555555554,85.94247794117646,0,0
6YVNJEQ65IDV,75,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
6Z4UIRSGEKV5,93,18.72142368240931,1,0,0,1.0,0.02,208.97176470588235,0.0018088235294101197,0,1
6ZEDRSNIDRL5,82,16.618754277891856,6,0,1,3.75,164.29333333333335,198.98140495867767,16.633404411764705,0,0
6ZGRX2IB45PE,37,19.170431211498972,1,0,0,0.0,0.0,10.49,0.0,0,1
6ZOL29X5TWXG,43,8.583162217659138,10,0,1,42.5625,164.9945374449339,616.5514400000001,19.86113970588235,1,0
6ZUBMQNVC8XB,88,25.965776865160848,3,0,0,2.3333333333333335,205.24142857142857,90.77209677419354,-1.3025882352941183,0,0
6ZY76T6E26PH,70,19.42505133470226,1,0,0,1.0,30.0,0.0,0.0,0,0
707ANVVC9DFJ,74,11.11567419575633,2,0,0,20.4375,14.766788990825688,0.0,0.0,1,0
70D2B1ZR7742,58,14.023271731690622,1,0,0,20.25,44.82719135802469,0.0,0.0,0,0
70L8CFXG1Z5L,74,19.64681724845996,5,0,1,14.75,119.55076271186441,-51.37601880877743,28.549676470588235,0,0
70NJKT3DXD0D,53,9.631759069130732,2,0,0,11.625,35.63645161290323,141.98649350649353,11.501492647058825,1,0
70SKCX13GSFG,58,26.316221765913756,2,0,1,3.125,51.251400000000004,2298.903414634146,58.36095588235295,0,0
70W8RXO66Y17,74,28.76933607118412,8,0,1,17.9375,113.6105574912892,1438.4459313725488,-8.263448529411765,0,0
711C93VYYC2O,82,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
719IVKL2870O,46,19.42505133470226,1,0,0,5.461538461538462,29.28394366197183,0.0,0.0,0,0
719LGS6F9T7N,55,12.709103353867214,1,0,0,3.9285714285714284,108.87454545454545,0.0,0.0,1,0
71AMGBW54XYQ,57,19.42505133470226,1,0,0,3.25,98.9346153846154,0.0,0.0,0,0
71F80QT5TVQV,66,4.087611225188227,3,1,1,6.4375,112.64679611650486,100.73013245033113,27.12373529411764,0,0
71H63IDC0X21,66,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
71I9K7RJ0EL6,48,7.797399041752224,1,0,0,0.0,0.0,0.0,0.0,0,1
71IQBF2KYO2I,62,19.42505133470226,1,0,0,1.7,302.81823529411764,0.0,0.0,0,0
71IV863C3FMK,77,19.42505133470226,1,0,0,2.4,74.09277777777778,0.0,0.0,0,0
71YT4Z6QM4ZW,76,25.872689938398356,4,0,1,8.25,220.2147727272727,19301.857525773194,-213.21827205882343,0,0
72DGAI6Q8LSJ,83,26.031485284052017,3,0,1,7.125,94.50526315789475,2340.442628205128,59.24452941176472,1,0
72LNSQD28YCU,48,13.39356605065024,3,0,0,3.7142857142857144,372.9873076923077,300.4746153846154,15.776955882352944,0,0
732PPLJ1G0V9,42,4.9253935660506505,2,0,0,0.0,0.0,0.0,0.0,1,0
73BXBX2EA4B2,48,4.804928131416838,2,0,0,15.25,25.059303278688525,510.0425909090909,-64.82350735294118,0,0
73OV4RSSQS8J,42,4.851471594798084,2,0,0,0.0,0.0,0.0,0.0,0,0
73YDAIFDCEUN,68,16.83230663928816,1,0,0,0.0,0.0,0.0,0.0,0,1
74B90C35C6S1,44,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
74BKQK19TM6R,71,24.99110198494182,3,0,1,3.0,131.259375,113.45515151515151,-0.730433823529412,0,0
74I4YR2W1WJZ,84,29.43463381245722,3,0,1,5.6875,139.60032967032967,233.9574846625767,35.70465441176471,0,0
74IEYRUE2O9F,55,16.93634496919918,1,0,0,0.0,0.0,0.0,0.0,0,0
74QY7M8FPSYC,55,2.2532511978097194,1,0,0,3.25,52.60153846153845,0.0,0.0,0,0
74SFMA1AQXR6,79,16.476386036960985,1,0,0,0.0,0.0,0.0,0.0,0,0
74UHKNVATFVR,10,10.056125941136209,3,0,0,2.0,389.2416666666666,6544.599999999999,91.31543382352939,0,0
74VKNC4E7K8B,64,26.986995208761122,5,0,1,29.375,64.15036170212767,1560.886875,419.77076470588236,1,0
74X8EKHWHOT3,67,5.69472963723477,1,0,0,1.1428571428571428,94.14875,0.0,0.0,0,0
74YU7WS7DSDO,49,6.6036960985626285,1,0,0,0.0,0.0,0.0,0.0,0,0
74ZHTCII6KM7,57,9.853524982888432,7,0,1,23.5625,142.1901326259947,368.0509006928407,18.074095588235295,0,0
75MZKVNAQ94U,85,10.850102669404517,2,0,0,1.0,300.0,0.0,0.0,0,0
75NLV42JFLBL,60,11.080082135523615,1,0,0,0.0,0.0,0.0,0.0,0,0
75T5URLCDEVU,57,17.845311430527037,3,0,0,2.3333333333333335,90.16428571428571,22.2595,1.9699485294117645,0,0
75VRLC33EI6U,45,19.42505133470226,2,0,0,1.0,200.0,0.0,0.0,0,0
75W2R6DNDKV7,88,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
76170V64N88Q,76,16.295687885010267,1,0,0,0.0,0.0,0.0,0.0,0,0
76JZQWDNJEYQ,36,9.672826830937714,9,1,1,42.6875,50.766676427525624,-656.3965179677818,145.3678823529412,1,0
76TQ78F5P7VE,28,9.960301163586584,11,1,1,202.5,15.456212962962962,-1145.2204957264958,-0.7632279411764704,1,0
76V8BQPM72M7,46,7.627652292950034,1,0,0,2.7777777777777777,185.46400000000003,0.0,0.0,0,0
771E2XMM39WT,58,0.5749486652977412,1,1,0,2.0,5821.92375,-13861.573999999999,-1501.1710714285714,0,0
772QHLXD7N8S,54,1.319644079397673,1,0,0,0.0,0.0,0.0,0.0,0,0
77DFNACU2UJ6,48,13.305954825462011,1,0,0,5.133333333333334,140.31428571428572,0.0,0.0,0,0
77PGMVLTVFOJ,51,14.428473648186174,1,0,0,3.6,42.955925925925925,0.0,0.0,0,0
77S6HTMZBGLK,55,3.5455167693360714,1,0,0,3.875,170.58709677419355,0.0,0.0,0,0
77YSNKZCEWO5,47,11.994524298425736,9,1,0,118.6875,57.390289626119014,-1542.9431684981685,96.6380882352941,1,0
7850EN81AOR7,55,4.930869267624915,1,0,0,1.0,30.0,0.0,0.0,0,0
787JVAYDRZ80,41,5.475701574264202,1,0,0,6.8,24.08735294117647,0.0,0.0,0,0
7893XMCBLHOT,91,26.12457221081451,2,0,1,1.7857142857142858,157.7496,2294.9868333333334,74.87136764705882,0,0
789SCOVDADZS,46,17.347022587268995,1,0,0,2.3333333333333335,20.85571428571428,0.0,0.0,0,0
78BPNZ6WTQSO,64,20.079397672826833,4,1,1,8.5,60.78639705882353,13.467727272727274,0.24212500000000015,1,0
78BT6HKDPWD0,71,19.42505133470226,1,0,0,2.0,234.92857142857142,0.0,0.0,0,0
78GS71HQF77S,65,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
78NQ1QHBSG66,83,16.32854209445585,2,0,1,2.2666666666666666,345.5767647058824,1515.4064864864865,-30.463176470588234,0,0
78QD84X8A20Q,69,19.42505133470226,1,0,0,4.857142857142857,62.10588235294117,0.0,0.0,0,0
78THM0E4147M,63,1.5906913073237507,1,0,0,0.0,0.0,0.0,0.0,0,0
78YPA7QWILVT,69,24.958247775496236,2,0,1,11.1875,97.47083798882682,312.35987234042557,51.87664705882352,0,0
78YTC83VHAHA,80,9.908281998631075,6,0,1,20.4375,43.03232415902141,100.22386243386244,17.374463235294122,1,0
793ZLSZDM9ZG,48,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
79KMUIQ14GZN,52,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
79MMOQW4D7MT,54,8.37782340862423,1,0,0,0.0,0.0,0.0,0.0,1,0
79NM4RT6M06K,64,27.274469541409992,3,0,1,1.9375,24.409354838709678,166.3050819672131,2.1970220588235287,0,0
79PQOAKHECUV,12,9.848049281314168,1,0,0,1.0,0.01,7.485882352941177,0.0009044117647058631,0,0
79QP9TGEZA3L,72,13.396303901437372,3,0,0,1.4615384615384615,615.858947368421,13557.195588235294,-923.4054705882353,0,0
79VXMH1LEW0O,81,32.12867898699521,1,0,0,2.375,1713.5436842105262,44208.21304347827,1061.2428823529413,0,0
7A5N756X5NJG,58,0.7145790554414785,1,0,0,0.0,0.0,0.0,0.0,0,0
7AIF9P4EU1VR,63,9.158110882956878,1,0,0,2.0,250.0,0.0,0.0,0,0
7AMJOF8BBSFH,60,19.42505133470226,1,0,0,1.0666666666666667,295.625,0.0,0.0,0,0
7ARW4DM6VUEC,30,15.600273785078713,1,0,0,3.933333333333333,63.68254237288136,0.0,0.0,0,0
7ASCYDGPYPWG,64,25.82067077344285,2,0,1,24.0625,46.356519480519474,3105.19018766756,-18.223705882352945,0,0
7B7XP5Z9GNXU,44,1.429158110882957,1,0,0,0.0,0.0,0.0,0.0,0,0
7B9TZFDVNG8R,53,19.42505133470226,1,0,0,17.75,40.132781690140845,0.0,0.0,0,0
7BNPSH6URGZT,67,25.872689938398356,4,1,1,31.0625,65.65527162977867,-1017.4394776119402,-45.89808823529412,0,0
7BOBXQHTCBJZ,67,12.991101984941821,1,0,0,1.1875,250.0,0.0,0.0,0,0
7BOHXBRPSBN8,62,19.42505133470226,1,0,0,9.5,33.67592105263158,0.0,0.0,0,0
7BPM042PZLKM,84,26.028747433264886,2,0,1,2.5,178.5115,1919.7513095238094,63.89102205882354,0,0
7BWSECPGXJ08,75,17.05407255304586,4,0,1,2.5,179.83942857142858,244.5246875,-22.06679411764706,0,0
7C17GB2LQVD6,83,24.870636550308006,4,0,0,2.7333333333333334,89.1519512195122,-399.67241635687736,-8.763536764705883,1,0
7C4LG4Q217YF,51,9.401779603011637,2,0,0,2.0,325.0,0.0,0.0,0,0
7CSOMSRC0EXB,75,24.709103353867214,3,0,1,5.0625,78.30456790123456,76.55021164021164,-2.802058823529411,0,0
7D3VSAC2LMYL,65,27.247091033538673,8,1,1,28.9375,196.10889848812096,-1766.3267621145374,42.50430882352941,1,0
7DB8Z9VXC0IQ,38,9.598904859685147,4,0,0,3.25,81.8626923076923,32.1395652173913,-0.5458529411764705,1,0
7DD44G3M5WKA,86,25.965776865160848,1,0,1,2.0714285714285716,425.72793103448276,363.9406923076923,0.9186544117647057,0,0
7DKCCEX2MHWF,48,19.42505133470226,1,0,0,2.0,200.0,0.0,0.0,0,0
7DVEL93LFQBK,64,27.274469541409992,2,0,1,3.375,13.479814814814814,8.660537634408602,-0.21012500000000003,0,0
7DYDTQF9CEX9,43,1.9904175222450375,3,0,0,2.8,2957.953571428571,2096.6679591836732,-98.96262499999999,0,0
7DZ4OE6SD1YD,71,1.4428473648186173,1,0,0,1.0,50.0,0.0,0.0,0,0
7E26JCSA8HTI,62,17.44284736481862,1,0,0,1.3333333333333333,162.5,0.0,0.0,0,0
7E5ZMQANFFVP,82,16.982888432580424,1,0,0,0.0,0.0,0.0,0.0,0,0
7EBR6BOFH9BN,37,5.831622176591376,1,0,0,0.0,0.0,0.0,0.0,0,0
7EH7NRNX6DPE,76,26.272416153319643,3,0,1,5.4375,247.1271264367816,22695.404468085108,8.35591176470606,1,0
7EKFKJZFTISW,50,13.264887063655031,6,0,1,6.5,152.22865384615386,4518.325391705069,-265.22333823529414,0,0
7EP7JH0BE55Z,76,9.793292265571527,4,0,1,2.9375,243.36127659574467,83.83802325581395,5.222852941176471,0,0
7EXOH6TMOX21,59,2.3928815879534566,1,0,0,0.0,0.0,0.0,0.0,0,0
7EYS15MFPIB2,56,19.42505133470226,2,0,0,18.5,94.61260135135136,0.0,0.0,0,0
7F4140V7NFRG,61,12.035592060232718,1,0,0,2.0,26.380000000000003,0.0,0.0,0,0
7FG3A8RDCXLE,35,3.8767967145790556,4,0,0,46.3125,106.347004048583,3304.481382716049,101.00357352941175,1,0
7FIEY2BIUVV3,79,19.42505133470226,1,0,0,14.6875,44.55995744680851,0.0,0.0,0,0
7FQ9X02FEAQU,41,7.816563997262149,1,0,0,0.0,0.0,0.0,0.0,0,1
7FY1AR2TG2JI,89,27.080082135523615,1,0,1,1.7857142857142858,672.2696000000001,5116.858888888889,254.4507352941176,0,0
7FYEYJXUVG3C,76,7.882272416153319,1,0,0,0.0,0.0,0.0,0.0,0,0
7G0DUOZ2E7JU,37,5.790554414784395,1,0,0,0.0,0.0,0.0,0.0,0,0
7GB51YJVCB8C,35,16.465434633812457,3,0,1,15.75,220.02932539682539,16195.356323529411,690.3992794117647,1,0
7GEPB1QYUJKA,74,9.021218343600275,6,0,0,21.875,57.281771428571425,7996.6913450292395,46.608875000000005,1,0
7GQA5UA8ONZE,54,23.707049965776864,3,0,0,7.8125,121.51048,189.4503311258278,-5.533036764705883,1,0
7GW9C5768KJ1,86,10.324435318275153,1,0,0,1.9333333333333333,878.2751724137931,11201.414166666666,-867.7593088235293,0,1
7GY40WFWT9VP,125,19.42505133470226,1,0,0,14.818181818181818,33.850797546012274,0.0,0.0,0,0
7H5JWZL8GQ9Z,38,10.023271731690622,8,1,1,54.1875,213.27083044982697,-2295.4514255319145,312.8057132352941,1,0
7H72G3U5O61B,70,17.338809034907598,6,0,1,4.9375,142.56379746835444,1353.5042783505155,201.72294852941178,0,0
7HDHEB8C52V4,71,6.417522245037645,1,0,0,0.0,0.0,0.0,0.0,0,0
7HJCWR9842FQ,58,3.6577686516084875,2,0,0,2.0833333333333335,261.6,0.0,0.0,0,0
7HMH5RH5QYG4,65,4.0219028062970565,1,0,0,0.0,0.0,0.0,0.0,1,0
7HND6SP7RCZM,54,19.32375085557837,10,1,1,30.5625,166.83815950920246,-1516.288948598131,68.44773529411763,1,0
7HP4Q27B35XM,61,23.405886379192335,3,0,0,8.5625,187.1306569343066,325.8953107344633,-13.886117647058823,0,0
7HUR72FC4FEW,60,0.7446954140999316,1,0,0,1.0,100.0,0.0,0.0,1,0
7HVBT6HNMT36,54,19.42505133470226,1,0,0,3.142857142857143,237.5,0.0,0.0,0,0
7HVZH0XHIZK2,31,6.250513347022587,1,0,0,0.0,0.0,0.0,0.0,0,0
7HX3UXMCAG4C,81,26.00958247775496,3,0,1,2.4,310.56166666666667,10871.286557377049,-182.6716911764705,0,0
7IAEQRCIGRSI,50,19.42505133470226,1,0,0,3.857142857142857,89.52870370370371,0.0,0.0,1,0
7IH130UPE0I3,46,0.09034907597535935,2,0,0,2.0,20000.015,39998.804,-1.875,1,0
7IHMET0KE1KJ,59,19.42505133470226,2,0,0,3.125,102.1856,0.0,0.0,0,0
7ISNSF1MQQ04,45,0.4791238877481177,4,0,0,9.6,83.27166666666666,158.41953488372093,15.056999999999999,0,0
7IWL8UDU5P2R,12,9.979466119096509,1,0,0,1.5,352.6666666666667,278.34499999999997,-53.80230147058824,1,0
7J1AE4QB8ONB,54,19.42505133470226,1,0,0,2.25,194.07722222222222,0.0,0.0,0,0
7J4E6B8TKG9Q,80,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7J5NY8C8WL4A,63,9.69472963723477,18,1,1,60.625,75.23446391752579,-939.22104,0.0,1,0
7JBO9BVZYOQO,26,8.618754277891854,1,0,0,3.857142857142857,35.31777777777778,0.0,0.0,0,0
7JJBLSOB0Y7Z,68,27.247091033538673,9,0,1,20.5,401.3519207317073,14289.410965250965,29.402522058823525,0,0
7JM2JTVRO2R8,64,18.340862422997947,2,0,0,3.0,3545.9066666666663,2046.1329032258063,-89.81014705882355,0,1
7JMC4XQKQFYO,69,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
7JML4R9UP0IK,50,19.42505133470226,1,0,0,1.875,243.64433333333332,0.0,0.0,0,0
7JYWP9GKUC1O,51,29.401779603011637,3,0,0,2.066666666666667,314.51612903225805,0.0,0.0,0,0
7K2SMZGN9A5E,71,11.685147159479808,1,0,0,0.0,0.0,0.0,0.0,0,0
7KO2HEZR81U3,45,0.6461327857631759,1,0,0,0.0,0.0,0.0,0.0,0,0
7KRA4NVFHD83,56,28.04928131416838,1,0,0,0.0,0.0,0.0,0.0,1,0
7KYVO2FI6T6Z,66,17.07049965776865,1,0,0,0.0,0.0,0.0,0.0,0,0
7L22TQW0LJJG,63,9.631759069130732,3,0,1,6.5,129.56230769230768,107.44747572815534,4.86397794117647,1,0
7L58RL4PBSBJ,79,21.22108145106092,3,0,0,2.466666666666667,20.30135135135135,2220.4616,64.36682352941177,0,0
7L9D8M1CSBGG,61,19.42505133470226,1,0,0,1.1428571428571428,287.5,0.0,0.0,0,0
7LBQ99GUV2JL,48,6.250513347022587,12,1,0,11.125,164.22011235955057,-856.3491078066914,24.987044117647063,1,0
7LUI0V86T222,54,2.948665297741273,2,0,0,38.625,7.88457928802589,0.0,0.0,0,0
7M07IZEKFU18,63,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7MGJ0F1H2ZZ3,53,1.8617385352498288,3,0,0,5.4,22091.372222222224,20010.51630952381,-2827.4819411764706,0,0
7ML6DY52D74H,85,26.00958247775496,2,0,1,1.9333333333333333,227.0793103448276,182.38000000000002,1.501735294117648,0,0
7MOGQUV9ZH6E,63,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7MOXCVPFDWZG,74,19.42505133470226,1,0,0,3.3846153846153846,231.63363636363636,0.0,0.0,0,0
7MU0MMLZTI98,29,9.598904859685147,5,0,1,34.625,105.49575812274368,1962.0355000000002,367.25611764705883,1,0
7N24361EG82H,49,7.838466803559206,1,0,0,4.1875,40.95462686567164,0.0,0.0,1,0
7NB9VP986XBX,76,23.15126625598905,1,0,0,1.625,227.37923076923076,0.0,0.0,0,0
7NG6G4S1H0PH,32,30.82546201232033,1,0,0,7.333333333333333,62.61154545454546,0.0,0.0,0,0
7NTVA570XWIX,53,18.93223819301848,3,0,1,5.625,40.43822222222222,3.8420689655172406,2.579720588235294,0,0
7NU7JTLB337E,54,25.010266940451746,3,0,1,4.0625,38.65415384615385,63.23759036144579,0.14153676470588203,0,0
7NYDOWEFPFFH,67,27.274469541409992,1,0,0,1.1111111111111112,1.143,2.1233333333333335,-1.966360294117647,0,1
7O00QBTY1ZUX,71,17.853524982888434,6,0,1,9.375,76.36866666666666,1042.988761904762,-122.45177941176469,0,0
7O0607SRIR7B,67,19.42505133470226,1,0,0,21.375,62.42125730994152,0.0,0.0,0,0
7O0GOL45JWUE,60,5.817932922655715,1,0,0,0.0,0.0,0.0,0.0,0,0
7O2OTLJWRCUQ,70,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
7O95EHRYDZE7,88,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
7OJCXLC4Y73E,32,17.100616016427104,8,0,0,1.0,1.33,12.230298507462686,0.3862573529411765,1,0
7PB80GQ861EU,64,5.691991786447638,1,0,0,0.0,0.0,0.0,0.0,0,1
7PGYN2HJDLYZ,27,9.664613278576317,1,0,0,0.0,0.0,1.08,0.0,0,0
7PJU2S579P5Q,57,28.772073921971252,2,0,1,5.3125,233.7654117647059,-163.70517730496454,6.452536764705883,0,0
7POA2PL3VHFT,83,28.843258042436688,4,0,1,2.230769230769231,1210.9437931034483,2437.6322972972976,7.125742647058825,0,0
7PQA2MXN9VYO,48,6.264202600958248,1,0,0,0.0,0.0,0.0,0.0,0,0
7PVDZRLQ6J6L,85,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7Q8UPNEDM5F2,61,2.1464750171115674,1,0,0,2.2666666666666666,469.11764705882354,0.0,0.0,0,0
7Q9PEBOHDZSP,25,9.921971252566735,3,0,0,21.375,45.662690058479534,293.93178030303034,-3.0743970588235294,1,0
7Q9WSJW170DF,87,30.286105407255306,2,0,0,2.2,566.1466666666666,7858.633066666666,-518.3003823529411,0,0
7QHVUZYU9MEC,70,25.897330595482547,2,0,1,9.1875,139.75190476190474,1056.1684831460673,37.709058823529425,0,0
7QLXCXVBN5ZF,67,25.894592744695416,7,0,1,45.8125,244.0693178717599,9442.54628968254,512.6367794117647,1,0
7QTJNC01Q4JF,77,18.67214236824093,3,0,1,1.6,248.65583333333333,277.69775510204084,-8.278691176470588,0,0
7QYCZYMSV3XO,28,6.609171800136893,8,1,0,28.3125,120.46637969094922,-424.7365299684543,113.71639705882355,1,0
7R1VLI4YE1SP,73,19.222450376454482,2,0,0,2.2666666666666666,83.75911764705882,0.0,0.0,0,0
7R4AGWL8H4OX,82,25.927446954141,2,0,0,11.125,136.575,794.3727272727273,-42.107110294117646,0,0
7R56NGFPFFSH,86,1.730321697467488,2,0,1,3.5625,153.3317543859649,1045.4783870967742,33.49458823529412,0,0
7RTO97303VVH,76,16.947296372347708,1,0,0,0.0,0.0,0.56,0.0,0,1
7S360CN8TI82,61,19.42505133470226,2,0,0,3.5625,88.31263157894736,0.0,0.0,0,0
7SCGJLGBZBD4,12,5.503080082135524,1,0,0,1.0,0.01,50.636842105263156,8.368911764705883,0,1
7SR5KY7NS63G,31,5.724845995893224,1,0,0,0.0,0.0,0.0,0.0,0,1
7T562RXJO4H7,58,18.507871321013006,3,0,0,5.5625,78.90573033707865,-6.256769230769231,0.01009558823529413,1,0
7T5GT4ZRH2KL,59,19.42505133470226,1,0,0,7.625,88.63991803278688,0.0,0.0,0,0
7TAPP6C8XWTV,70,2.4503764544832305,1,0,0,0.0,0.0,0.0,0.0,0,0
7TBJXV0Q4NYG,84,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7TFLT9NE5ZBX,57,19.42505133470226,1,0,0,1.0,100.0,0.0,0.0,0,0
7TTRGKQXLRDU,72,17.645448323066393,1,0,0,1.0,50.0,0.0,0.0,0,0
7U5O8B2V821L,75,17.059548254620122,2,0,0,1.4666666666666666,2.265,3005.8805970149256,-94.5007205882353,0,0
7U5T7AQR7TFE,54,4.095824777549623,1,0,0,0.0,0.0,0.0,0.0,0,0
7UF22X0ENQYJ,56,2.4695414099931554,2,0,0,0.0,0.0,0.0,0.0,0,0
7UFCY61CT4WC,28,9.853524982888432,1,0,0,0.0,0.0,0.14,0.0,0,0
7UJPFY2HJGE3,73,27.351129363449694,6,0,1,2.8,563.7911904761905,6270.039530201342,52.95714705882351,0,0
7UYV0R3USB4P,53,15.564681724845997,1,0,0,1.8,268.8888888888889,0.0,0.0,0,0
7UZPC8QAHPDF,35,9.757700205338809,1,0,0,0.0,0.0,0.0,0.0,0,0
7V65E6ABB8DR,54,17.44558521560575,3,0,1,3.5,42.14392857142857,177.45328767123289,11.268889705882355,0,0
7VCZELTA3MNR,52,6.787132101300479,1,1,0,1.0,55.470000000000006,-25370.6109375,55.37933088235302,0,1
7VGBTNPHZ7GG,71,13.796030116358658,1,0,0,4.625,27.870945945945945,0.0,0.0,0,0
7VKTHF3I7SZD,48,1.462012320328542,1,0,0,0.0,0.0,0.0,0.0,0,0
7VXL1OV99VTT,66,10.294318959616701,7,1,0,2.75,173.75136363636364,-337.3190839694657,-7.277933823529413,0,0
7WJ42T6W1M4Q,56,9.401779603011637,1,0,0,18.375,60.03391156462585,0.0,0.0,0,0
7WN8K9PU5PJ8,69,16.462696783025326,1,0,0,0.0,0.0,0.0,0.0,0,1
7WV055U7LAE2,80,25.34154688569473,2,0,0,2.1333333333333333,299.140625,228.55043478260868,-5.195772058823529,0,0
7WVPEPLVMCE8,63,6.168377823408624,1,0,0,2.375,12.221578947368421,0.0,0.0,0,1
7WXTSD9G2OFN,57,1.462012320328542,1,0,0,0.0,0.0,0.0,0.0,0,0
7X01SSUCE9A8,52,5.724845995893224,2,0,0,12.0,900.0,0.0,0.0,0,0
7XHETRBINDIV,58,2.9295003422313486,1,0,0,1.5555555555555556,23.287142857142857,6.2009302325581395,1.3796483516483518,0,0
7XW4DDASPH2Q,65,4.251882272416153,5,0,0,96.4375,15.895372650680493,222.94614238410597,20.109941176470585,0,0
7Y94JSRE5F49,27,10.349075975359343,1,0,0,0.0,0.0,1.56,0.0,0,1
7Y9R8W4UFUFT,68,0.5886379192334018,2,0,0,1.8333333333333333,0.8754545454545454,-7.3635,-1.9194642857142858,0,0
7YBSUJTK1Z3F,63,19.42505133470226,2,0,0,1.0,10.0,0.0,0.0,0,0
7YE0YU11LVLT,59,0.11772758384668036,1,0,0,0.0,0.0,0.0,0.0,0,0
7YGS9FPBIGDA,57,8.254620123203285,1,0,0,0.0,0.0,0.0,0.0,0,0
7YLV4QB1O9NX,51,6.6036960985626285,1,0,0,0.0,0.0,0.0,0.0,0,0
7YQDFKC0CDUH,61,10.557152635181383,1,0,0,5.266666666666667,57.861139240506326,0.0,0.0,0,0
7YWZONADORRG,53,18.496919917864478,1,0,0,0.0,0.0,0.0,0.0,0,0
7YYXI7KIV2RF,90,29.78507871321013,2,0,1,2.5,336.2575,2971.348125,-94.04757352941178,0,0
7ZJINXB93MBI,66,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
7ZXNFOPVU7JZ,59,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
80054IM0ZCK5,45,0.2655715263518138,1,0,0,0.0,0.0,0.0,0.0,0,0
802CWI022U2W,56,12.473648186173854,3,0,1,31.5,64.8516865079365,10184.008677884616,33.09132352941177,0,0
804M28AR59C8,47,19.42505133470226,1,0,0,3.4,73.77735294117646,0.0,0.0,0,0
807BHFLEYF0T,49,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
